"Species","pa","X","Y","Bio2","Bio3","Bio9","Bio15","Bio18","Bio19"
"Chromolaena odorata",0,91.6791666666667,25.8708333333333,9.14999961853027,45.9798965454102,16.4500007629395,98.4516143798828,1780,40
"Chromolaena odorata",0,88.0875,26.1041666666667,10.6333332061768,44.3055572509766,19.4333343505859,112.424057006836,1294,23
"Chromolaena odorata",0,89.2291666666667,26.5958333333333,9.60833358764648,47.5660057067871,20.25,108.637229919434,2118,34
"Chromolaena odorata",0,90.0458333333333,22.0291666666667,8.34166622161865,41.5008277893066,20.7000007629395,100.123382568359,792,52
"Chromolaena odorata",0,92.3208333333333,26.1375,9.56666660308838,45.3396492004395,18.3166675567627,90.4747009277344,850,23
"Chromolaena odorata",0,88.3375,25.7041666666667,10.466667175293,43.0727005004883,19.2666664123535,107.146369934082,1082,25
"Chromolaena odorata",0,89.4541666666667,22.8541666666667,9.06666660308838,42.1705436706543,21.3666667938232,88.7663269042969,588,52
"Chromolaena odorata",0,88.5375,25.2708333333333,10.6083326339722,42.6037483215332,19.3500003814697,103.851852416992,767,27
"Chromolaena odorata",0,92.0208333333333,24.6458333333333,9.28333377838135,45.284553527832,18.9166660308838,84.7183837890625,1437,58
"Chromolaena odorata",0,89.1041666666667,21.9625,7.74999952316284,40.7894744873047,20.8166675567627,99.0867691040039,514,50
"Chromolaena odorata",0,91.6375,25.5208333333333,8.5,45.6989212036133,10.2666664123535,99.4251708984375,2557,66
"Chromolaena odorata",0,89.9458333333333,23.4208333333333,9.51666641235352,42.2962989807129,19.7333335876465,83.8973236083984,732,47
"Chromolaena odorata",0,92.3708333333333,20.8541666666667,7.95833349227905,46.2693824768066,21.7666664123535,121.93798828125,1413,26
"Chromolaena odorata",0,91.8208333333333,23.5541666666667,10.0249996185303,46.4120330810547,19.1666660308838,87.4649658203125,1123,40
"Chromolaena odorata",0,88.8541666666667,25.6625,9.94166660308838,43.6037979125977,19.4333324432373,102.814842224121,1180,25
"Chromolaena odorata",0,88.2291666666667,25.1791666666667,10.908332824707,41.9551315307617,18.4333343505859,107.09822845459,688,27
"Chromolaena odorata",0,91.5791666666667,26.6708333333333,9.80833339691162,47.6132698059082,19.4833335876465,96.4495849609375,1055,43
"Chromolaena odorata",0,88.4791666666667,23.0125,10.6250009536743,43.1910552978516,20.25,97.8109893798828,431,33
"Chromolaena odorata",0,91.1208333333333,26.8041666666667,9.07499980926514,46.5384635925293,19.3333339691162,99.2857818603516,1506,49
"Chromolaena odorata",0,92.5708333333333,26.3375,9.81666660308838,45.4475288391113,18.2666664123535,90.6935958862305,915,26
"Chromolaena odorata",0,91.3458333333333,25.6875,7.77500009536743,43.4357528686523,12.8833332061768,110.118865966797,4117,69
"Chromolaena odorata",0,88.7791666666667,25.6708333333333,9.99166679382324,43.8231010437012,19.4500007629395,103.347389221191,1160,25
"Chromolaena odorata",0,89.7708333333333,25.8541666666667,9.65000057220459,44.883716583252,19.3333339691162,102.626838684082,1359,21
"Chromolaena odorata",0,91.9791666666667,24.4958333333333,10.3000001907349,47.0319633483887,18.783332824707,83.1815338134766,1212,55
"Chromolaena odorata",0,91.3291666666667,24.0208333333333,10.3250007629395,45.6858406066895,19.2333335876465,85.3772430419922,1105,33
"Chromolaena odorata",0,92.4291666666667,26.4708333333333,9.54166698455811,46.0950088500977,18.5666656494141,88.726432800293,695,30
"Chromolaena odorata",0,90.9208333333333,24.4041666666667,9.32499980926514,44.4047584533691,19.3666667938232,89.0203170776367,1083,30
"Chromolaena odorata",0,92.6125,26.2208333333333,10.0166664123535,45.7382011413574,18.1666660308838,91.7119522094727,911,25
"Chromolaena odorata",0,89.9875,24.5125,9.48333358764648,42.717716217041,19.1833343505859,92.5420227050781,1016,31
"Chromolaena odorata",0,89.5125,24.8375,9.65833377838135,43.117561340332,20.1333332061768,95.9835510253906,1017,31
"Chromolaena odorata",0,92.6291666666667,22.3541666666667,9.27500057220459,45.6896553039551,19.75,104.523529052734,966,33
"Chromolaena odorata",0,90.4125,26.4958333333333,9.67500019073486,47.8960380554199,20.2333335876465,104.354568481445,1529,31
"Chromolaena odorata",0,92.7958333333333,22.2875,8.80833339691162,45.8767356872559,19.2666664123535,103.705535888672,939,32
"Chromolaena odorata",0,91.5208333333333,22.7125,8.79166603088379,44.1792297363281,20.3833332061768,101.096702575684,953,32
"Chromolaena odorata",0,89.5625,26.1041666666667,9.60833358764648,45.109546661377,19.6499996185303,107.00919342041,1614,22
"Chromolaena odorata",0,90.0041666666667,24.2791666666667,9.5,42.2222213745117,19.0666656494141,89.8882141113281,975,33
"Chromolaena odorata",0,92.9875,21.3625,8.09166622161865,45.9753799438477,20.5166664123535,111.988098144531,1005,32
"Chromolaena odorata",0,92.6375,22.1125,9.00833320617676,45.4966354370117,19.75,107.608520507812,1008,33
"Chromolaena odorata",0,92.5208333333333,23.5541666666667,9.53333377838135,46.9622344970703,18.3166656494141,83.1580505371094,963,43
"Chromolaena odorata",0,88.6375,26.7958333333333,9.33333301544189,46.4344940185547,19.9333324432373,112.185966491699,2533,37
"Chromolaena odorata",0,92.6541666666667,21.0291666666667,8.1833324432373,44.7176666259766,22.0666656494141,123.208671569824,1421,28
"Chromolaena odorata",0,90.5208333333333,22.4041666666667,8.78333377838135,42.4315643310547,20.4500007629395,97.7716827392578,919,45
"Chromolaena odorata",0,89.2208333333333,23.6458333333333,10.4583330154419,42.3414306640625,19.3833332061768,88.7285308837891,560,37
"Chromolaena odorata",0,91.4708333333333,26.8041666666667,9.125,47.0360832214355,18.6000003814697,100.825653076172,1652,56
"Chromolaena odorata",0,90.9708333333333,22.8375,8.76666641235352,44.0536041259766,20.466667175293,98.9331970214844,942,37
"Chromolaena odorata",0,92.3791666666667,26.5291666666667,9.43333339691162,46.4696197509766,18.5,88.3897705078125,685,34
"Chromolaena odorata",0,89.8291666666667,25.9875,9.55000019073486,45.2606658935547,18.9833335876465,104.25057220459,1418,20
"Chromolaena odorata",0,90.8958333333333,24.3791666666667,9.29166603088379,44.2460327148438,19.3999996185303,88.9693908691406,1073,30
"Chromolaena odorata",0,88.1541666666667,24.2041666666667,11.1000003814697,42.8571434020996,20.1499996185303,105.815895080566,356,32
"Chromolaena odorata",0,92.6791666666667,24.2875,9.75,47.5609741210938,18.2999992370605,77.648681640625,1157,57
"Chromolaena odorata",0,89.4125,23.3625,10.1833333969116,43.149715423584,20.6499996185303,86.7037048339844,610,47
"Chromolaena odorata",0,92.6125,23.2458333333333,9.44999980926514,47.25,18.1333332061768,88.6805877685547,1186,41
"Chromolaena odorata",0,90.8625,25.5625,8.83333301544189,45.7685661315918,16.0666675567627,107.003936767578,3370,48
"Chromolaena odorata",0,88.7541666666667,21.9125,7.69166660308838,40.2705078125,20.7000007629395,100.534973144531,452,45
"Chromolaena odorata",0,91.6291666666667,25.2291666666667,8.94999980926514,45.4314765930176,17.6166667938232,94.551887512207,1936,45
"Chromolaena odorata",0,89.2708333333333,21.6791666666667,7.17499971389771,39.6408805847168,21.1000003814697,101.013427734375,537,47
"Chromolaena odorata",0,92.8541666666667,20.7958333333333,7.80833339691162,45.1348724365234,19.7333335876465,122.3037109375,1433,33
"Chromolaena odorata",0,90.3708333333333,26.0875,9.34999942779541,47.2222213745117,19.3666667938232,101.535858154297,1205,25
"Chromolaena odorata",0,90.8291666666667,24.6541666666667,9.49166679382324,44.7720108032227,19.3666667938232,92.0539321899414,1363,29
"Chromolaena odorata",0,92.1708333333333,24.3541666666667,10.408332824707,47.3106002807617,18.7999992370605,80.1235809326172,1014,54
"Chromolaena odorata",0,88.9375,24.1375,10.5083332061768,41.3713874816895,18.966667175293,95.7144012451172,520,31
"Chromolaena odorata",0,88.7458333333333,24.0958333333333,10.8999996185303,41.7624549865723,19.1499996185303,98.4543533325195,476,31
"Chromolaena odorata",0,91.9958333333333,24.8541666666667,9.75833320617676,46.9150619506836,18.7333335876465,87.8014602661133,1759,58
"Chromolaena odorata",0,88.3375,24.8958333333333,10.4916667938232,42.3051071166992,19.6333332061768,102.151481628418,655,28
"Chromolaena odorata",0,90.7208333333333,24.3041666666667,9.54999923706055,44.2129592895508,19.283332824707,89.6691131591797,1214,29
"Chromolaena odorata",0,90.0958333333333,23.5875,8.95833301544189,41.0932731628418,19.4833335876465,83.9245681762695,760,43
"Chromolaena odorata",0,90.5791666666667,22.2541666666667,8.49166679382324,42.4583358764648,20.6833343505859,99.8125686645508,940,45
"Chromolaena odorata",0,90.8125,23.2125,8.63333320617676,44.5017204284668,20.4333343505859,91.3109130859375,855,35
"Chromolaena odorata",0,91.9208333333333,24.6541666666667,9.875,46.8009490966797,18.7333335876465,85.8114852905273,1483,55
"Chromolaena odorata",0,89.6041666666667,21.9708333333333,7.95000028610229,40.5612258911133,20.6000003814697,99.2718124389648,645,53
"Chromolaena odorata",0,90.5041666666667,22.3791666666667,8.78333377838135,42.4315643310547,20.466667175293,98.0641937255859,920,45
"Chromolaena odorata",0,90.3875,22.2708333333333,8.67500019073486,42.5245132446289,20.6333332061768,99.0475845336914,897,48
"Chromolaena odorata",0,91.4541666666667,23.5708333333333,10.1166667938232,45.9848480224609,19.3666667938232,88.5734634399414,1083,35
"Chromolaena odorata",0,92.8041666666667,23.9125,9.81666660308838,47.1955108642578,18.3666667938232,79.1521453857422,949,44
"Chromolaena odorata",0,89.0708333333333,22.8041666666667,9.5,42.2222213745117,21.0833339691162,91.6363220214844,514,51
"Chromolaena odorata",0,89.5541666666667,22.9208333333333,9.39166641235352,42.4962310791016,21.1833343505859,88.4482879638672,619,52
"Chromolaena odorata",0,91.9625,21.7208333333333,7.64166688919067,44.428295135498,21.7000007629395,112.182495117188,1148,39
"Chromolaena odorata",0,92.4208333333333,23.6125,9.09166622161865,48.8799285888672,17.1333332061768,84.0351333618164,1308,54
"Chromolaena odorata",0,90.4458333333333,22.4875,8.54166698455811,42.0771751403809,20.3833332061768,95.248779296875,869,45
"Chromolaena odorata",0,92.3375,21.6541666666667,8.60000038146973,45.9893035888672,20.8500003814697,115.596321105957,1198,33
"Chromolaena odorata",0,89.3875,25.7208333333333,9.55000019073486,44.009220123291,19.7000007629395,101.183387756348,1398,25
"Chromolaena odorata",0,91.4958333333333,25.3125,8.56666660308838,45.8110504150391,14.5500001907349,110.002197265625,4712,59
"Chromolaena odorata",0,92.0541666666667,21.5208333333333,8.14166641235352,45.9981155395508,21.5166664123535,114.310111999512,1201,38
"Chromolaena odorata",0,89.3291666666667,24.8208333333333,9.81666660308838,43.0555610656738,20.1000003814697,96.5549621582031,984,32
"Chromolaena odorata",0,88.7708333333333,25.4125,10.4666662216187,43.0727005004883,19.466667175293,102.1044921875,1051,27
"Chromolaena odorata",0,89.9625,24.7875,9.47500038146973,43.2648391723633,20.216667175293,94.3225250244141,1086,29
"Chromolaena odorata",0,92.3458333333333,25.4458333333333,9.05833339691162,46.9343681335449,12.4166669845581,106.639183044434,1897,33
"Chromolaena odorata",0,89.0125,23.1291666666667,10.2916660308838,43.0613670349121,20.0833339691162,91.4944686889648,515,42
"Chromolaena odorata",0,89.4458333333333,23.9625,10.1416664123535,41.2262878417969,19.1666660308838,87.4369583129883,575,36
"Chromolaena odorata",0,91.5875,25.9375,8.46666717529297,45.0354614257812,15.716667175293,103.123100280762,2354,49
"Chromolaena odorata",0,91.5958333333333,26.0708333333333,9.53333377838135,46.0547485351562,18.2333335876465,87.3311004638672,934,35
"Chromolaena odorata",0,91.3041666666667,26.7708333333333,9.375,46.8749961853027,19.0499992370605,99.2805404663086,1507,51
"Chromolaena odorata",0,88.3625,24.0875,11.0416660308838,42.3052368164062,20.1000003814697,102.96337890625,392,30
"Chromolaena odorata",0,88.8708333333333,25.1208333333333,10.1833333969116,43.3333396911621,19.6833343505859,100.208129882812,983,28
"Chromolaena odorata",0,91.5875,24.0375,10.5500001907349,46.2719268798828,18.9333343505859,82.0708770751953,1030,38
"Chromolaena odorata",0,89.3625,24.7125,9.84166622161865,42.7898559570312,20.033332824707,95.8234024047852,959,32
"Chromolaena odorata",0,89.0791666666667,24.5708333333333,9.91666698455811,43.1159439086914,20.1000003814697,96.3059768676758,900,31
"Chromolaena odorata",0,89.9958333333333,24.6541666666667,9.5,42.9864234924316,19.283332824707,93.6665496826172,1055,29
"Chromolaena odorata",0,88.6458333333333,25.7875,10.1833324432373,44.0836944580078,19.3999996185303,105.238143920898,1201,24
"Chromolaena odorata",0,88.8458333333333,26.7125,9.19166660308838,46.189281463623,20.1499996185303,110.154312133789,2392,37
"Chromolaena odorata",0,92.5875,23.6875,9.14166641235352,48.6258888244629,16.4833335876465,81.3222503662109,1248,53
"Chromolaena odorata",0,92.2375,22.2625,8.95833396911621,46.1769714355469,20.2333335876465,109.571060180664,1100,35
"Chromolaena odorata",0,91.8041666666667,23.8958333333333,10.1166667938232,45.9848518371582,18.4500007629395,83.3059768676758,1166,45
"Chromolaena odorata",0,91.8875,24.4291666666667,10.5249996185303,46.7777824401855,18.8500003814697,83.0584716796875,1110,50
"Chromolaena odorata",0,92.8958333333333,21.0791666666667,8.32500076293945,45.2445678710938,22.4833335876465,120.800895690918,1223,25
"Chromolaena odorata",0,89.3375,26.7958333333333,9.52499961853027,48.8461532592773,20.5166664123535,107.197525024414,2353,48
"Chromolaena odorata",0,91.7958333333333,23.9958333333333,10.1666660308838,45.7957992553711,18.5666675567627,81.8663101196289,1093,44
"Chromolaena odorata",0,88.9625,26.3208333333333,9.73333358764648,45.6963996887207,19.9166660308838,109.1533203125,1862,26
"Chromolaena odorata",0,92.8375,22.7541666666667,8.93333339691162,46.5277786254883,17.9166679382324,96.4974517822266,956,42
"Chromolaena odorata",0,88.8458333333333,26.7958333333333,8.85833358764648,45.6615142822266,20.033332824707,109.514701843262,2528,43
"Chromolaena odorata",0,88.5125,24.5958333333333,10.5749998092651,42.9878044128418,19.783332824707,99.4016189575195,704,33
"Chromolaena odorata",0,89.1375,23.8875,10.3249988555908,41.2999992370605,19.1333332061768,90.3127288818359,543,34
"Chromolaena odorata",0,90.2625,23.5958333333333,8.97499942779541,41.9392509460449,19.716667175293,84.1336059570312,1035,42
"Chromolaena odorata",0,88.3458333333333,24.2208333333333,10.9166660308838,42.6432304382324,19.966667175293,101.122840881348,391,33
"Chromolaena odorata",0,90.4208333333333,26.7291666666667,9.78333377838135,48.4323425292969,20.2666664123535,106.086982727051,1824,38
"Chromolaena odorata",0,90.5625,22.3208333333333,8.76666641235352,42.7642288208008,20.6333332061768,99.194580078125,938,45
"Chromolaena odorata",0,92.9291666666667,23.1791666666667,9.34166622161865,46.2458724975586,17.283332824707,89.0788345336914,1071,42
"Chromolaena odorata",0,91.5625,25.1708333333333,9.32499980926514,46.3930358886719,18.6333332061768,91.6164398193359,1859,42
"Chromolaena odorata",0,91.8541666666667,25.2291666666667,8.45833396911621,45.7207221984863,14.5333337783813,108.898887634277,3796,55
"Chromolaena odorata",0,91.6541666666667,24.0875,10.4916667938232,46.0160865783691,18.6166667938232,81.5573883056641,1045,40
"Chromolaena odorata",0,88.4875,24.6875,10.6999998092651,42.9718894958496,19.6833324432373,99.6849212646484,699,31
"Chromolaena odorata",0,88.9208333333333,24.1541666666667,10.625,41.6666641235352,18.8999996185303,96.1936187744141,518,31
"Chromolaena odorata",0,91.9541666666667,23.4625,9.74166679382324,46.3888893127441,18.966667175293,88.3274536132812,1207,42
"Chromolaena odorata",0,92.2541666666667,21.5541666666667,8.25,46.348316192627,20.8833332061768,116.003967285156,1249,36
"Chromolaena odorata",0,92.6791666666667,21.1208333333333,8.10000038146973,45.2513999938965,22,121.874549865723,1371,29
"Chromolaena odorata",0,92.5375,21.6375,8.39166641235352,45.3603591918945,21.9833335876465,114.705101013184,1168,33
"Chromolaena odorata",0,91.8125,24.8958333333333,9.74166679382324,46.8349342346191,19.8166656494141,89.6087036132812,1809,54
"Chromolaena odorata",0,88.4708333333333,24.3791666666667,10.6333332061768,42.1957664489746,20.0666656494141,100.056098937988,415,32
"Chromolaena odorata",0,90.2875,24.0708333333333,9.28333282470703,42.196964263916,19.25,87.2800979614258,1054,34
"Chromolaena odorata",0,91.1875,26.4791666666667,9.61666679382324,47.1405258178711,19.7000007629395,94.6473617553711,989,39
"Chromolaena odorata",0,92.7041666666667,21.0875,7.94166660308838,45.3809509277344,21.4166660308838,121.06298828125,1387,32
"Chromolaena odorata",0,88.5458333333333,26.0541666666667,9.95833301544189,44.063419342041,19.4333343505859,108.134178161621,1406,25
"Chromolaena odorata",0,92.5458333333333,21.4375,7.80000019073486,45.6140365600586,18.9333343505859,115.519844055176,1327,43
"Chromolaena odorata",0,88.0791666666667,26.9458333333333,8.86666679382324,44.1127700805664,14.2666664123535,115.35466003418,1736,36
"Chromolaena odorata",0,92.3625,26.8375,9.72500038146973,46.5311012268066,18.4833335876465,92.5786819458008,1006,44
"Chromolaena odorata",0,89.4208333333333,26.9125,7.88333368301392,42.8442039489746,14.6666669845581,97.7350845336914,1889,87
"Chromolaena odorata",0,92.1541666666667,24.6375,10,47.1698112487793,18.7999992370605,83.3402252197266,1389,61
